id,username,model_name,timestamp,stepname,app_name,accelerometer_x,accelerometer_y,accelerometer_z,lat,lon
19994,drone_ar_002,drona_pluto_bundle,2019-10-21 13:16:23,Screws,Drone_Fundamentals,-0.001708448,-0.6824673,-0.7312686,0E-8,0E-8
19993,drone_ar_019,drona_pluto_bundle,2019-10-21 13:16:21,Dampers,Drone_Fundamentals,-0.04910154,-0.5336612,-0.8024601,0E-8,0E-8
19992,rats,drona_pluto_bundle,2019-10-21 13:16:13,Step 1,Drone_Fundamentals,-0.0605472,-0.6230466,-0.787109,0E-8,0E-8
19991,drone_ar_002,drona_pluto_bundle,2019-10-21 13:16:13,Frame,Drone_Fundamentals,0.0173241,-0.6146367,-0.8017833,0E-8,0E-8
19990,drone_ar_011,drona_pluto_bundle,2019-10-21 13:16:08,Step 1,Drone_Fundamentals,0.1699221,-0.5898439,-0.8476562,0E-8,0E-8
19989,drone_ar_002,drona_pluto_bundle,2019-10-21 13:16:04,Dampers,Drone_Fundamentals,0.01927527,-0.6243957,-0.7673794,0E-8,0E-8
19988,drone_ar_009,drona_pluto_bundle,2019-10-21 13:16:01,Primus X,Drone_Fundamentals,0.001835489,-0.7197157,-0.7764119,0E-8,0E-8
19987,drone_ar_006,drona_pluto_bundle,2019-10-21 13:15:59,Screws,Drone_Fundamentals,-0.01345753,-0.7493598,-0.5736402,0E-8,0E-8
19986,drone_ar_006,drona_pluto_bundle,2019-10-21 13:15:58,Screws,Drone_Fundamentals,-0.03103525,-0.7669375,-0.5775456,0E-8,0E-8
19985,drone_ar_006,drona_pluto_bundle,2019-10-21 13:15:55,Dampers,Drone_Fundamentals,-0.009550503,-0.7200626,-0.6556705,0E-8,0E-8
19984,drone_ar_002,drona_pluto_bundle,2019-10-21 13:15:48,Primus X,Drone_Fundamentals,0.02195931,-0.6358647,-0.7424917,0E-8,0E-8
19983,drone_ar_012,drona_pluto_bundle,2019-10-21 13:15:37,Step 4,Drone_Fundamentals,0.07219591,-0.4745759,-0.8788934,0E-8,0E-8
19982,drone_ar_004,drona_pluto_bundle,2019-10-21 13:15:41,Frame,Drone_Fundamentals,0.06348112,-0.5736716,-0.8608544,0E-8,0E-8
19981,drone_ar_002,drona_pluto_bundle,2019-10-21 13:15:43,Dampers,Drone_Fundamentals,0.02781596,-0.6085358,-0.7871448,0E-8,0E-8
19980,drone_ar_012,drona_pluto_bundle,2019-10-21 13:15:28,Step 3,Drone_Fundamentals,0.0204963,-0.5048615,-0.8652291,0E-8,0E-8
19979,drone_ar_006,drona_pluto_bundle,2019-10-21 13:15:35,Screws,Drone_Fundamentals,-0.02322275,-0.7024848,-0.69864,0E-8,0E-8
19978,drone_ar_012,drona_pluto_bundle,2019-10-21 13:15:27,Step 4,Drone_Fundamentals,0.01070702,-0.5155686,-0.8486078,0E-8,0E-8
19977,drone_ar_015,pluto_functionality_bundle,2019-10-21 13:15:29,Primus X,Drone_Fundamentals,-0.07341957,-0.7215512,-0.6913676,0E-8,0E-8
19976,drone_ar_002,drona_pluto_bundle,2019-10-21 13:15:27,Frame,Drone_Fundamentals,0.01634851,-0.657824,-0.7319999,0E-8,0E-8
19975,drone_ar_003,drona_pluto_bundle,2019-10-21 13:15:22,Primus X,Drone_Fundamentals,0.147451,-0.5165882,-0.8281115,0E-8,0E-8
19974,drone_ar_017,drona_pluto_bundle,2019-10-21 13:15:24,Step 1,Drone_Fundamentals,0.2021077,-0.3743378,-0.9346719,0E-8,0E-8
19973,drone_ar_015,pluto_functionality_bundle,2019-10-21 13:15:14,Primus X,Drone_Fundamentals,-0.01896672,-0.6038759,-0.8063915,0E-8,0E-8
19972,drone_ar_012,drona_pluto_bundle,2019-10-21 13:15:04,Step 3,Drone_Fundamentals,0.006832099,-0.5409594,-0.8632917,0E-8,0E-8
19971,drone_ar_006,drona_pluto_bundle,2019-10-21 13:15:09,Screws,Drone_Fundamentals,0.017794,-0.7063903,-0.651765,0E-8,0E-8
19970,drone_ar_003,drona_pluto_bundle,2019-10-21 13:14:58,Primus X,Drone_Fundamentals,-0.05955143,-0.4413332,-0.9032646,0E-8,0E-8
19969,drone_ar_012,drona_pluto_bundle,2019-10-21 13:14:55,Step 4,Drone_Fundamentals,0.006832099,-0.5019043,-0.8955147,0E-8,0E-8
19968,drone_ar_006,drona_pluto_bundle,2019-10-21 13:15:01,Frame,Drone_Fundamentals,0.02560649,-0.723968,-0.6752025,0E-8,0E-8
19967,drone_ar_013,drona_pluto_bundle,2019-10-21 13:15:00,Screws,Drone_Fundamentals,0.06759432,-0.6050302,-0.7966306,0E-8,0E-8
19966,drone_ar_012,drona_pluto_bundle,2019-10-21 13:14:52,Step 3,Drone_Fundamentals,0.0761728,-0.4784508,-0.9042843,0E-8,0E-8
19965,drone_ar_005,drona_pluto_bundle,2019-10-21 13:15:00,Screws,Drone_Fundamentals,-0.02841656,-0.7059717,-0.6950426,0E-8,0E-8
19964,drone_ar_006,drona_pluto_bundle,2019-10-21 13:14:59,Frame,Drone_Fundamentals,0.02169947,-0.6907653,-0.72989,0E-8,0E-8
19963,rats,drona_pluto_bundle,2019-10-21 13:14:59,Screws,Drone_Fundamentals,-0.0683597,-0.7734367,-0.6113287,0E-8,0E-8
19962,drone_ar_010,drona_pluto_bundle,2019-10-21 13:14:55,Primus X,Drone_Fundamentals,-0.1318539,-0.4777088,-0.8834807,0E-8,0E-8
19961,drone_ar_004,drona_pluto_bundle,2019-10-21 13:14:56,Frame,Drone_Fundamentals,0.07855616,-0.4931697,-0.8970467,0E-8,0E-8
19960,rats,drona_pluto_bundle,2019-10-21 13:14:56,Screws,Drone_Fundamentals,-0.05468745,-0.7539063,-0.6367189,0E-8,0E-8
19959,drone_ar_012,drona_pluto_bundle,2019-10-21 13:14:47,Step 2,Drone_Fundamentals,0.1103333,-0.4716187,-0.8778737,0E-8,0E-8
19958,drone_ar_005,drona_pluto_bundle,2019-10-21 13:14:55,Frame,Drone_Fundamentals,-0.03915271,-0.7049961,-0.6774743,0E-8,0E-8
19957,drone_ar_002,drona_pluto_bundle,2019-10-21 13:14:54,Frame,Drone_Fundamentals,-0.003659626,-0.6514803,-0.7646953,0E-8,0E-8
19956,drone_ar_013,drona_pluto_bundle,2019-10-21 13:14:51,Frame,Drone_Fundamentals,-0.002735228,-0.6323809,-0.7966306,0E-8,0E-8
19955,drone_ar_016,drona_pluto_bundle,2019-10-21 13:14:51,Primus X,Drone_Fundamentals,0.05322266,-0.2387695,-0.9443359,0E-8,0E-8
19954,drone_ar_009,drona_pluto_bundle,2019-10-21 13:14:53,Step 1,Drone_Fundamentals,0.0650579,-0.6316122,-0.7918096,0E-8,0E-8
19953,rats,drona_pluto_bundle,2019-10-21 13:14:50,Frame,Drone_Fundamentals,-0.03906246,-0.8242187,-0.6523439,0E-8,0E-8
19952,drone_ar_016,drona_pluto_bundle,2019-10-21 13:14:41,Primus X,Drone_Fundamentals,0.01611328,-0.2890625,-0.9746094,0E-8,0E-8
19951,drone_ar_016,drona_pluto_bundle,2019-10-21 13:14:41,Primus X,Drone_Fundamentals,0.01611328,-0.2890625,-0.9746094,0E-8,0E-8
19950,drone_ar_016,drona_pluto_bundle,2019-10-21 13:14:41,Primus X,Drone_Fundamentals,0.01611328,-0.2890625,-0.9746094,0E-8,0E-8
19949,drone_ar_004,drona_pluto_bundle,2019-10-21 13:14:37,Dampers,Drone_Fundamentals,0.01209173,-0.5852068,-0.846817,0E-8,0E-8
19948,drone_ar_002,drona_pluto_bundle,2019-10-21 13:14:30,Dampers,Drone_Fundamentals,-0.02952441,-0.6422083,-0.7517637,0E-8,0E-8
19947,drone_ar_018,drona_pluto_bundle,2019-10-21 13:14:30,Dampers,Drone_Fundamentals,-0.1099254,-0.643033,-0.8175065,0E-8,0E-8
19946,drone_ar_005,drona_pluto_bundle,2019-10-21 13:14:28,Dampers,Drone_Fundamentals,-0.1042993,-0.684988,-0.7282267,0E-8,0E-8
19945,rats,drona_pluto_bundle,2019-10-21 13:14:25,Dampers,Drone_Fundamentals,-0.01757772,-0.7343743,-0.6542966,0E-8,0E-8
19944,rats,drona_pluto_bundle,2019-10-21 13:14:23,Primus X,Drone_Fundamentals,-0.03710973,-0.7734367,-0.6503912,0E-8,0E-8
19943,drone_ar_018,drona_pluto_bundle,2019-10-21 13:14:15,Primus X,Drone_Fundamentals,-0.1526515,-0.581952,-0.8374929,0E-8,0E-8
19942,drone_ar_017,drona_pluto_bundle,2019-10-21 13:14:08,Step 1,Drone_Fundamentals,-0.1405169,-0.5189336,-0.8448349,0E-8,0E-8
19941,drone_ar_006,drona_pluto_bundle,2019-10-21 13:13:42,Dampers,Drone_Fundamentals,0.04123148,-0.6653751,-0.7181705,0E-8,0E-8
19940,drone_ar_006,drona_pluto_bundle,2019-10-21 13:13:41,Dampers,Drone_Fundamentals,0.03927718,-0.6829528,-0.6908275,0E-8,0E-8
19939,drone_ar_010,drona_pluto_bundle,2019-10-21 13:13:40,Primus X,Drone_Fundamentals,-0.04152244,-0.4575668,-0.9153406,0E-8,0E-8
19938,drone_ar_006,drona_pluto_bundle,2019-10-21 13:13:40,Dampers,Drone_Fundamentals,0.05880919,-0.692718,-0.6888732,0E-8,0E-8
19937,drone_ar_014,drona_pluto_bundle,2019-10-21 13:13:35,Primus X,Drone_Fundamentals,0.0904541,-0.4846191,-0.8737792,0E-8,0E-8
19936,drone_ar_006,drona_pluto_bundle,2019-10-21 13:13:30,Dampers,Drone_Fundamentals,0.02755922,-0.7220153,-0.651765,0E-8,0E-8
19935,drone_ar_006,drona_pluto_bundle,2019-10-21 13:13:29,Dampers,Drone_Fundamentals,0.01974673,-0.7259223,-0.647858,0E-8,0E-8
19934,drone_ar_006,drona_pluto_bundle,2019-10-21 13:13:28,Dampers,Drone_Fundamentals,0.017794,-0.7259223,-0.6263733,0E-8,0E-8
19933,drone_ar_006,drona_pluto_bundle,2019-10-21 13:13:27,Dampers,Drone_Fundamentals,0.02560649,-0.7356875,-0.6439525,0E-8,0E-8
19932,drone_ar_006,drona_pluto_bundle,2019-10-21 13:13:25,Dampers,Drone_Fundamentals,0.01193424,-0.7200626,-0.6537178,0E-8,0E-8
19931,drone_ar_005,drona_pluto_bundle,2019-10-21 13:13:24,Primus X,Drone_Fundamentals,-0.152612,-0.8260205,-0.5871957,0E-8,0E-8
19930,drone_ar_005,drona_pluto_bundle,2019-10-21 13:13:21,Dampers,Drone_Fundamentals,-0.1377277,-0.7896639,-0.5603553,0E-8,0E-8
19929,drone_ar_013,drona_pluto_bundle,2019-10-21 13:13:16,Dampers,Drone_Fundamentals,0.01289442,-0.6147985,-0.7028574,0E-8,0E-8
19928,drone_ar_006,drona_pluto_bundle,2019-10-21 13:13:14,Dampers,Drone_Fundamentals,-0.001738011,-0.6868598,-0.6869205,0E-8,0E-8
19927,drone_ar_017,drona_pluto_bundle,2019-10-21 13:13:14,Step 1,Drone_Fundamentals,-0.1912988,-0.3431345,-0.8984719,0E-8,0E-8
19926,rats,drona_pluto_bundle,2019-10-21 13:13:12,Dampers,Drone_Fundamentals,-0.02929723,-0.7265618,-0.6523439,0E-8,0E-8
19925,drone_ar_006,drona_pluto_bundle,2019-10-21 13:13:11,Dampers,Drone_Fundamentals,-0.03298798,-0.6556098,-0.6361401,0E-8,0E-8
19924,drone_ar_015,drona_pluto_bundle,2019-10-21 13:13:00,Step 1,Drone_Fundamentals,-0.1823253,-0.5047595,-0.8461605,0E-8,0E-8
19923,drone_ar_017,drona_pluto_bundle,2019-10-21 13:12:58,Step 1,Drone_Fundamentals,-0.1336848,-0.5511566,-0.851667,0E-8,0E-8
19922,drone_ar_006,drona_pluto_bundle,2019-10-21 13:12:46,Primus X,Drone_Fundamentals,-0.005645035,-0.6224056,-0.7396552,0E-8,0E-8
19921,drone_ar_005,drona_pluto_bundle,2019-10-21 13:12:42,Primus X,Drone_Fundamentals,-0.1038123,-0.7564799,-0.6869905,0E-8,0E-8
19920,drone_ar_017,drona_pluto_bundle,2019-10-21 13:12:37,Step 1,Drone_Fundamentals,-0.2000683,-0.388002,-0.9278398,0E-8,0E-8
19919,drone_ar_013,drona_pluto_bundle,2019-10-21 13:12:34,Primus X,Drone_Fundamentals,0.007033111,-0.6460562,-0.7243468,0E-8,0E-8
19918,drone_ar_012,drona_pluto_bundle,2019-10-21 13:12:27,Step 1,Drone_Fundamentals,0.079028,-0.502924,-0.840756,0E-8,0E-8
19917,drone_ar_017,drona_pluto_bundle,2019-10-21 13:12:33,Step 1,Drone_Fundamentals,-0.01549969,-0.4573427,-0.9259023,0E-8,0E-8
19916,drone_ar_002,drona_pluto_bundle,2019-10-21 13:12:34,Primus X,Drone_Fundamentals,0.02415633,-0.5116677,-0.8542442,0E-8,0E-8
19915,drone_ar_004,drona_pluto_bundle,2019-10-21 13:12:31,Primus X,Drone_Fundamentals,0.2173442,-0.4821228,-0.846878,0E-8,0E-8
19914,rats,drona_pluto_bundle,2019-10-21 13:12:31,Primus X,Drone_Fundamentals,-0.07617219,-0.6347662,-0.771484,0E-8,0E-8
19913,drone_ar_003,drona_pluto_bundle,2019-10-21 13:12:24,Step 2,Drone_Fundamentals,0.03905513,-0.3768871,-0.9316127,0E-8,0E-8
19912,drone_ar_010,drona_pluto_bundle,2019-10-21 13:12:20,Step 1,Drone_Fundamentals,-0.1521172,-0.514207,-0.8850678,0E-8,0E-8
19911,drone_ar_003,drona_pluto_bundle,2019-10-21 13:12:10,Step 1,Drone_Fundamentals,-0.02141404,-0.4003406,-0.9277378,0E-8,0E-8
19910,drone_ar_017,drona_pluto_bundle,2019-10-21 13:07:03,Frame,Drone_Fundamentals,-0.07117619,-0.6556775,-0.7705995,0E-8,0E-8
19909,drone_ar_017,drona_pluto_bundle,2019-10-21 13:06:59,Frame,Drone_Fundamentals,-0.07505111,-0.6732166,-0.7559156,0E-8,0E-8
19908,drone_ar_017,drona_pluto_bundle,2019-10-21 13:06:47,Dampers,Drone_Fundamentals,-0.1180831,-0.5413674,-0.8145493,0E-8,0E-8
19907,drone_ar_017,drona_pluto_bundle,2019-10-21 13:06:41,Primus X,Drone_Fundamentals,-0.111251,-0.5735903,-0.8399402,0E-8,0E-8
19906,drone_ar_017,drona_pluto_bundle,2019-10-21 13:06:38,Primus X,Drone_Fundamentals,-0.1268527,-0.5716529,-0.8448349,0E-8,0E-8
19905,drone_ar_017,drona_pluto_bundle,2019-10-21 13:06:37,Primus X,Drone_Fundamentals,-0.0926922,-0.5902117,-0.8145493,0E-8,0E-8
19904,drone_ar_017,drona_pluto_bundle,2019-10-21 13:06:33,Primus X,Drone_Fundamentals,-0.1697827,-0.5433048,-0.8418776,0E-8,0E-8
19903,drone_ar_017,drona_pluto_bundle,2019-10-21 13:06:33,Primus X,Drone_Fundamentals,-0.1697827,-0.5433048,-0.8418776,0E-8,0E-8
19902,drone_ar_016,drona_pluto_bundle,2019-10-21 13:04:12,Primus X,Drone_Fundamentals,0.1796875,-0.1967773,-0.9208984,0E-8,0E-8
19901,drone_ar_016,drona_pluto_bundle,2019-10-21 13:04:12,Primus X,Drone_Fundamentals,0.1796875,-0.1967773,-0.9208984,0E-8,0E-8
19900,drone_ar_016,drona_pluto_bundle,2019-10-21 13:04:12,Primus X,Drone_Fundamentals,0.1796875,-0.1967773,-0.9208984,0E-8,0E-8
19899,drone_ar_016,drona_pluto_bundle,2019-10-21 13:04:12,Primus X,Drone_Fundamentals,0.1987305,-0.1772461,-0.9189453,0E-8,0E-8
19898,drone_ar_016,drona_pluto_bundle,2019-10-21 13:04:12,Primus X,Drone_Fundamentals,0.09521484,-0.1967773,-0.9472656,0E-8,0E-8
19897,drone_ar_016,drona_pluto_bundle,2019-10-21 13:04:12,Primus X,Drone_Fundamentals,0.1987305,-0.1772461,-0.9189453,0E-8,0E-8
19896,drone_ar_016,drona_pluto_bundle,2019-10-21 13:04:12,Primus X,Drone_Fundamentals,0.1987305,-0.1772461,-0.9189453,0E-8,0E-8
19895,drone_ar_016,drona_pluto_bundle,2019-10-21 13:04:12,Primus X,Drone_Fundamentals,0.1987305,-0.1772461,-0.9189453,0E-8,0E-8
19894,drone_ar_016,drona_pluto_bundle,2019-10-21 13:04:12,Primus X,Drone_Fundamentals,0.1987305,-0.1772461,-0.9189453,0E-8,0E-8
19893,drone_ar_016,drona_pluto_bundle,2019-10-21 13:04:12,Primus X,Drone_Fundamentals,0.1796875,-0.1967773,-0.9208984,0E-8,0E-8
19892,drone_ar_016,drona_pluto_bundle,2019-10-21 13:04:12,Primus X,Drone_Fundamentals,0.1987305,-0.1772461,-0.9189453,0E-8,0E-8
19891,drone_ar_016,drona_pluto_bundle,2019-10-21 13:04:12,Primus X,Drone_Fundamentals,0.1796875,-0.1967773,-0.9208984,0E-8,0E-8
19890,anuj,pluto_flying_principles_bundle,2019-10-20 22:32:28,3.Roll,Drone_Fundamentals,0.1464844,-0.8032227,-0.5551758,0E-8,0E-8
19889,anuj,pluto_flying_principles_bundle,2019-10-20 22:32:02,1.Propellers,Drone_Fundamentals,0.05175781,-0.8803711,-0.4404297,0E-8,0E-8
19888,anuj,drona_pluto_bundle,2019-10-20 22:31:05,Step 3,Drone_Fundamentals,0.04492188,-0.8393554,-0.4907227,0E-8,0E-8
19887,anuj,drona_pluto_bundle,2019-10-20 22:30:54,Step 2,Drone_Fundamentals,-0.04296875,-0.8959961,-0.4946289,0E-8,0E-8
19886,anuj,drona_pluto_bundle,2019-10-20 22:30:27,Step 1,Drone_Fundamentals,0.01123047,-0.8305663,-0.5927734,0E-8,0E-8
19885,19IT1097,angle_of_friction_bundle,2019-10-20 17:14:13,Working,Engineering_Mechanics_AR,-0.06384274,-0.516236,-0.7858891,0E-8,0E-8
19884,19IT1097,negative_workdone_bundle,2019-10-20 17:13:36,Working,Engineering_Mechanics_AR,-0.03955103,-0.4357911,-0.8016354,0E-8,0E-8
19883,19IT1097,negative_workdone_bundle,2019-10-20 17:13:24,Working,Engineering_Mechanics_AR,-0.1601569,-0.2822269,-0.8874515,0E-8,0E-8
19882,gokul,pluto_flying_principles_bundle,2019-10-20 15:37:32,3.Roll,Drone_Fundamentals,-0.08169119,-0.4376645,-0.9551033,0E-8,0E-8
19881,gokul,pluto_flying_principles_bundle,2019-10-20 15:37:32,2.Throttle,Drone_Fundamentals,-0.04799991,-0.4857609,-0.9553475,0E-8,0E-8
19880,gokul,pluto_flying_principles_bundle,2019-10-20 15:37:31,1.Propellers,Drone_Fundamentals,-0.0714374,-0.4799011,-0.9248304,0E-8,0E-8
19879,gokul,drona_pluto_bundle,2019-10-20 15:37:17,Screws,Drone_Fundamentals,-0.04848849,-0.5719426,-0.8442642,0E-8,0E-8
19878,gokul,drona_pluto_bundle,2019-10-20 15:37:10,Dampers,Drone_Fundamentals,-0.0636249,-0.5492364,-0.8987073,0E-8,0E-8
19877,gokul,drona_pluto_bundle,2019-10-20 15:37:03,Primus X,Drone_Fundamentals,-0.03286351,-0.4088558,-0.974391,0E-8,0E-8
19876,gokul,pluto_flying_principles_bundle,2019-10-20 11:22:13,3.Roll,Drone_Fundamentals,-0.03603767,-0.9264346,-0.5493422,0E-8,0E-8
19875,gokul,pluto_flying_principles_bundle,2019-10-20 11:22:10,2.Throttle,Drone_Fundamentals,-0.07217025,-0.8927433,-0.5647229,0E-8,0E-8
19874,gokul,pluto_flying_principles_bundle,2019-10-20 11:21:58,1.Propellers,Drone_Fundamentals,-0.05190694,-0.8453798,-0.5598403,0E-8,0E-8
19873,gokul,pluto_functionality_bundle,2019-10-20 11:21:48,Primus X,Drone_Fundamentals,-0.109767,-0.9025086,-0.6355239,0E-8,0E-8
19872,gokul,drona_pluto_bundle,2019-10-20 11:21:37,Screws,Drone_Fundamentals,-0.05605669,-0.895916,-0.6665296,0E-8,0E-8
19871,gokul,drona_pluto_bundle,2019-10-20 11:21:36,Frame,Drone_Fundamentals,-0.01870268,-0.9032415,-0.6445563,0E-8,0E-8
19870,gokul,drona_pluto_bundle,2019-10-20 11:21:36,Dampers,Drone_Fundamentals,-0.07265882,-0.9383969,-0.6692152,0E-8,0E-8
19869,gokul,drona_pluto_bundle,2019-10-20 11:21:19,Primus X,Drone_Fundamentals,-0.1461454,-0.802166,-0.4511983,0E-8,0E-8
19868,MUJAMMIL370,onedegreefreedom,2019-10-20 11:18:18,Working,,0,0,0,,
19867,MUJAMMIL370,onedegreefreedom,2019-10-20 11:18:17,Introduction,,0,0,0,,
19866,MUJAMMIL370,onedegreefreedom,2019-10-20 11:18:14,Introduction,,0,0,0,,
19865,MUJAMMIL370,onedegreefreedom,2019-10-20 11:17:30,Introduction,,0,0,0,,
19864,gokul,pluto_flying_principles_bundle,2019-10-20 10:03:41,4.Pitch,Drone_Fundamentals,-0.1061058,-0.6683781,-0.8034917,0E-8,0E-8
19863,gokul,pluto_flying_principles_bundle,2019-10-20 10:03:07,1.Propellers,Drone_Fundamentals,-0.07119311,-0.6720393,-0.8374273,0E-8,0E-8
19862,gokul,pluto_flying_principles_bundle,2019-10-20 10:02:54,1.Propellers,Drone_Fundamentals,-0.05630098,-0.4764827,-0.8860123,0E-8,0E-8
19861,MUJAMMIL370,hinge,2019-10-20 08:58:25,Introduction,,0,0,0,,
19860,MUJAMMIL370,hinge,2019-10-20 08:58:20,Working,,0,0,0,,
19859,MUJAMMIL370,hinge,2019-10-20 08:58:17,Introduction,,0,0,0,,
19858,MUJAMMIL370,onedegreefreedom,2019-10-20 08:57:42,Working,,0,0,0,,
19857,MUJAMMIL370,onedegreefreedom,2019-10-20 08:57:41,Introduction,,0,0,0,,
19856,AMOL383,characteristicsofforces,2019-10-20 08:20:19,WORKING,,0,0,0,,
19855,AMOL383,characteristicsofforces,2019-10-20 08:20:14,WORKING,,0,0,0,,
19854,AMOL383,characteristicsofforces,2019-10-20 08:20:05,Introduction,,0,0,0,,
19853,AMOL383,angleoffriction,2019-10-20 08:19:43,Introduction,,0,0,0,,
19852,AMOL383,projectileoninclinedplane,2019-10-20 08:18:12,Range,,0,0,0,,
19851,AMOL383,newtonscradle,2019-10-20 08:16:41,Working,,0,0,0,,
19850,AMOL383,newtonscradle,2019-10-20 08:16:26,Introduction,,0,0,0,,
19849,MUJAMMIL370,onedegreefreedom,2019-10-19 21:05:20,Working,,0,0,0,,
19848,MUJAMMIL370,onedegreefreedom,2019-10-19 21:04:56,Introduction,,0,0,0,,
19847,MUJAMMIL370,characteristicsofforces,2019-10-19 21:04:42,WORKING,,0,0,0,,
19846,MUJAMMIL370,characteristicsofforces,2019-10-19 21:04:40,Introduction,,0,0,0,,
19845,MUJAMMIL370,resultantforces,2019-10-19 21:04:29,Definition,,0,0,0,,
19844,MUJAMMIL370,resultantforces,2019-10-19 21:04:06,Definition,,0,0,0,,
19843,MUJAMMIL370,characteristicsofforces,2019-10-19 21:03:55,WORKING,,0,0,0,,
19842,MUJAMMIL370,characteristicsofforces,2019-10-19 21:03:24,Introduction,,0,0,0,,
19841,MUJAMMIL370,resultantforces,2019-10-19 21:01:25,Definition,,0,0,0,,
19840,MUJAMMIL370,angleoffriction,2019-10-19 20:58:35,Working,,0,0,0,,
19839,MUJAMMIL370,angleoffriction,2019-10-19 20:58:18,Introduction,,0,0,0,,
19838,ANIKET389,projectileoninclinedplane,2019-10-19 19:33:23,Introduction,,0,0,0,,
19837,ANIKET389,projectileoninclinedplane,2019-10-19 19:33:21,Axis,,0,0,0,,
19836,19CE2027,newtons_cradle_bundle,2019-10-18 18:09:39,Working,Engineering_Mechanics_AR,0.01887853,-0.8585227,-0.5072733,0E-8,0E-8
19835,19CE2027,newtons_cradle_bundle,2019-10-18 18:09:29,Working,Engineering_Mechanics_AR,-0.01322458,-0.5604398,-0.8366659,0E-8,0E-8
19834,19CE2027,newtons_cradle_bundle,2019-10-18 18:09:20,Working,Engineering_Mechanics_AR,-0.000407746,-0.5150927,-0.8343467,0E-8,0E-8
19833,19CE2027,resultant_forces_bundle,2019-10-18 18:09:00,Introduction,Engineering_Mechanics_AR,-0.04075025,-0.4987359,-0.8497268,0E-8,0E-8
19832,19CE2027,couple_bundle,2019-10-18 18:08:48,Introduction,Engineering_Mechanics_AR,-0.04471736,-0.4854918,-0.8661445,0E-8,0E-8
19831,19CE2027,couple_bundle,2019-10-18 18:08:47,Definition,Engineering_Mechanics_AR,-0.04776899,-0.5007499,-0.8667549,0E-8,0E-8
19830,19CE2027,couple_bundle,2019-10-18 18:08:42,Introduction,Engineering_Mechanics_AR,-0.0295813,-0.5134448,-0.8624216,0E-8,0E-8
19829,19CE2027,angle_of_friction_bundle,2019-10-18 18:08:15,Working,Engineering_Mechanics_AR,0.02357804,-0.3952858,-0.908318,0E-8,0E-8
19828,19CE2027,projectile_on_inclined_plane_bundle,2019-10-18 18:08:01,Height,Engineering_Mechanics_AR,0.008991264,-0.2584508,-0.9622708,0E-8,0E-8
19827,19CE2027,projectile_on_inclined_plane_bundle,2019-10-18 18:07:54,Range,Engineering_Mechanics_AR,-0.002055625,-0.2659578,-0.9359047,0E-8,0E-8
19826,19CE2027,projectile_on_inclined_plane_bundle,2019-10-18 18:07:49,Axis,Engineering_Mechanics_AR,0.002216653,-0.2446575,-0.9617215,0E-8,0E-8
19825,19CE2027,projectile_on_inclined_plane_bundle,2019-10-18 18:07:47,Axis,Engineering_Mechanics_AR,0.01643723,-0.3756943,-0.917595,0E-8,0E-8
19824,19CE2027,projectile_on_inclined_plane_bundle,2019-10-18 18:07:46,Axis,Engineering_Mechanics_AR,0.01350767,-0.3701403,-0.9440832,0E-8,0E-8
19823,19CE2027,projectile_on_inclined_plane_bundle,2019-10-18 18:07:41,Axis,Engineering_Mechanics_AR,-0.03537939,-0.6500355,-0.7459105,0E-8,0E-8
19822,19CE2027,projectile_on_inclined_plane_bundle,2019-10-18 18:07:30,Height,Engineering_Mechanics_AR,0.1278216,-0.4854918,-0.8610178,0E-8,0E-8
19821,19CE2027,projectile_on_inclined_plane_bundle,2019-10-18 18:07:20,Range,Engineering_Mechanics_AR,0.03285498,-0.6318479,-0.7821028,0E-8,0E-8
19820,19CE2027,projectile_motion_from_height_bundle,2019-10-18 18:07:02,Height,Engineering_Mechanics_AR,0.1203146,-0.697885,-0.7111219,0E-8,0E-8
19819,19CE2027,projectile_motion_from_height_bundle,2019-10-18 18:06:55,Range,Engineering_Mechanics_AR,0.1052396,-0.7562932,-0.5718457,0E-8,0E-8
19818,19CE2027,projectile_motion_from_height_bundle,2019-10-18 18:06:43,Height,Engineering_Mechanics_AR,0.01533865,-0.3599479,-0.9210739,0E-8,0E-8
19817,19CE2027,projectile_motion_bundle,2019-10-18 18:05:47,Range,Engineering_Mechanics_AR,0.1570562,-0.3435912,-0.9294353,0E-8,0E-8
19816,19CE2027,superposition_bundle,2019-10-18 18:05:13,Source 1,Basic_Electrical_Engineering_AR,0.1108546,-0.2171928,-0.9667872,0E-8,0E-8
19815,shanky,pluto_flying_principles_bundle,2019-10-18 14:48:08,5.Yaw,Drone_Fundamentals,0.0225039,-0.9677019,-0.1064217,0E-8,0E-8
19814,shanky,pluto_flying_principles_bundle,2019-10-18 14:47:59,4.Pitch,Drone_Fundamentals,0.1361515,-0.9419445,-0.1954726,0E-8,0E-8
19813,shanky,pluto_flying_principles_bundle,2019-10-18 14:47:44,3.Roll,Drone_Fundamentals,0.07133159,-0.9523818,-0.1340089,0E-8,0E-8
19812,shanky,pluto_flying_principles_bundle,2019-10-18 14:47:34,2.Throttle,Drone_Fundamentals,0.05198318,-0.9899802,-0.2001109,0E-8,0E-8
19811,shanky,pluto_functionality_bundle,2019-10-18 14:47:22,Motors,Drone_Fundamentals,0.1147881,-0.9056905,-0.2580332,0E-8,0E-8
